,bench-id,bench-name,job-space-id,job-space-path
10987,4187364,SWC218+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
10988,4187365,SWC219-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
10989,4187366,SWC219+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
10990,4187367,SWC220-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
10991,4187368,SWC220+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
10992,4187369,SWC221-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
10993,4187370,SWC221+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
10994,4187371,SWC222-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
10995,4187372,SWC222+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
10996,4187373,SWC223-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
10997,4187374,SWC223+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
10998,4187375,SWC224-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
10999,4187376,SWC224+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11000,4187377,SWC225-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11001,4187378,SWC225+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11002,4187379,SWC226-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11003,4187380,SWC226+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11004,4187381,SWC227-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11005,4187382,SWC227+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11006,4187383,SWC228-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11007,4187384,SWC228+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11008,4187385,SWC229-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11009,4187386,SWC229+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11010,4187387,SWC230-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11011,4187388,SWC230+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11012,4187389,SWC231-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11013,4187390,SWC231+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11014,4187391,SWC232-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11015,4187392,SWC232+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11016,4187393,SWC233-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11017,4187394,SWC233+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11018,4187395,SWC234-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11019,4187396,SWC234+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11020,4187397,SWC235-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11021,4187398,SWC235+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11022,4187399,SWC236-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11023,4187400,SWC236+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11024,4187401,SWC237-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11025,4187402,SWC237+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11026,4187403,SWC238-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11027,4187404,SWC238+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11028,4187405,SWC239-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11029,4187406,SWC239+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11030,4187407,SWC240-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11031,4187408,SWC240+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11032,4187409,SWC241-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11033,4187410,SWC241+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11034,4187411,SWC242-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11035,4187412,SWC242+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11036,4187413,SWC243-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11037,4187414,SWC243+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11038,4187415,SWC244-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11039,4187416,SWC244+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11040,4187417,SWC245-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11041,4187418,SWC245+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11042,4187419,SWC246-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11043,4187420,SWC246+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11044,4187421,SWC247-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11045,4187422,SWC247+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11046,4187423,SWC248-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11047,4187424,SWC248+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11048,4187425,SWC249-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11049,4187426,SWC249+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11050,4187427,SWC250-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11051,4187428,SWC250+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11052,4187429,SWC251-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11053,4187430,SWC251+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11054,4187431,SWC252-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11055,4187432,SWC252+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11056,4187433,SWC253-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11057,4187434,SWC253+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11058,4187435,SWC254-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11059,4187436,SWC254+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11060,4187437,SWC255-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11061,4187438,SWC255+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11062,4187439,SWC256-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11063,4187440,SWC256+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11064,4187441,SWC257-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11065,4187442,SWC257+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11066,4187443,SWC258-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11067,4187444,SWC258+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11068,4187445,SWC259-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11069,4187446,SWC259+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11070,4187447,SWC260-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11071,4187448,SWC260+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11072,4187449,SWC261-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11073,4187450,SWC261+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11074,4187451,SWC262-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11075,4187452,SWC262+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11076,4187453,SWC263-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11077,4187454,SWC263+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11078,4187455,SWC264-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11079,4187456,SWC264+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11080,4187457,SWC265-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11081,4187458,SWC265+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11082,4187459,SWC266-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11083,4187460,SWC266+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11084,4187461,SWC267-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11085,4187462,SWC267+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11086,4187463,SWC268-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11087,4187464,SWC268+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11088,4187465,SWC269-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11089,4187466,SWC269+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11090,4187467,SWC270-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11091,4187468,SWC270+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11092,4187469,SWC271-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11093,4187470,SWC271+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11094,4187471,SWC272-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11095,4187472,SWC272+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11096,4187473,SWC273-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11097,4187474,SWC273+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11098,4187475,SWC274-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11099,4187476,SWC274+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11100,4187477,SWC275-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11101,4187478,SWC275+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11102,4187479,SWC276-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11103,4187480,SWC276+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11104,4187481,SWC277-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11105,4187482,SWC277+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11106,4187483,SWC278-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11107,4187484,SWC278+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11108,4187485,SWC279-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11109,4187486,SWC279+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11110,4187487,SWC280-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11111,4187488,SWC280+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11112,4187489,SWC281-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11113,4187490,SWC281+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11114,4187491,SWC282-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11115,4187492,SWC282+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11116,4187493,SWC283-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11117,4187494,SWC283+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11118,4187495,SWC284-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11119,4187496,SWC284+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11120,4187497,SWC285-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11121,4187498,SWC285+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11122,4187499,SWC286-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11123,4187500,SWC286+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11124,4187501,SWC287-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11125,4187502,SWC287+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11126,4187503,SWC288-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11127,4187504,SWC288+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11128,4187505,SWC289-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11129,4187506,SWC289+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11130,4187507,SWC290-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11131,4187508,SWC290+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11132,4187509,SWC291-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11133,4187510,SWC291+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11134,4187511,SWC292-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11135,4187512,SWC292+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11136,4187513,SWC293-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11137,4187514,SWC293+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11138,4187515,SWC294-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11139,4187516,SWC294+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11140,4187517,SWC295-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11141,4187518,SWC295+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11142,4187519,SWC296-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11143,4187520,SWC296+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11144,4187521,SWC297-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11145,4187522,SWC297+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11146,4187523,SWC298-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11147,4187524,SWC298+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11148,4187525,SWC299-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11149,4187526,SWC299+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11150,4187527,SWC300-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11151,4187528,SWC300+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11152,4187529,SWC301-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11153,4187530,SWC301+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11154,4187531,SWC302-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11155,4187532,SWC302+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11156,4187533,SWC303-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11157,4187534,SWC303+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11158,4187535,SWC304-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11159,4187536,SWC304+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11160,4187537,SWC305-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11161,4187538,SWC305+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11162,4187539,SWC306-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11163,4187540,SWC306+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11164,4187541,SWC307-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11165,4187542,SWC307+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11166,4187543,SWC308-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11167,4187544,SWC308+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11168,4187545,SWC309-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11169,4187546,SWC309+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11170,4187547,SWC310-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11171,4187548,SWC310+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11172,4187549,SWC311-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11173,4187550,SWC311+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11174,4187551,SWC312-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11175,4187552,SWC312+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11176,4187553,SWC313-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11177,4187554,SWC313+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11178,4187555,SWC314-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11179,4187556,SWC314+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11180,4187557,SWC315-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11181,4187558,SWC315+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11182,4187559,SWC316-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11183,4187560,SWC316+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11184,4187561,SWC317-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11185,4187562,SWC317+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11186,4187563,SWC318-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11187,4187564,SWC318+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11188,4187565,SWC319-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11189,4187566,SWC319+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11190,4187567,SWC320-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11191,4187568,SWC320+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11192,4187569,SWC321-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11193,4187570,SWC321+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11194,4187571,SWC322-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11195,4187572,SWC322+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11196,4187573,SWC323-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11197,4187574,SWC323+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11198,4187575,SWC324-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11199,4187576,SWC324+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11200,4187577,SWC325-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11201,4187578,SWC325+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11202,4187579,SWC326-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11203,4187580,SWC326+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11204,4187581,SWC327-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11205,4187582,SWC327+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11206,4187583,SWC328-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11207,4187584,SWC328+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11208,4187585,SWC329-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11209,4187586,SWC329+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11210,4187587,SWC330-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11211,4187588,SWC330+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11212,4187589,SWC331-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11213,4187590,SWC331+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11214,4187591,SWC332-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11215,4187592,SWC332+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11216,4187593,SWC333-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11217,4187594,SWC333+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11218,4187595,SWC334-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11219,4187596,SWC334+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11220,4187597,SWC335-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11221,4187598,SWC335+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11222,4187599,SWC336-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11223,4187600,SWC336+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11224,4187601,SWC337-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11225,4187602,SWC337+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11226,4187603,SWC338-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11227,4187604,SWC338+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11228,4187605,SWC339-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11229,4187606,SWC339+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11230,4187607,SWC340-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11231,4187608,SWC340+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11232,4187609,SWC341-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11233,4187610,SWC341+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11234,4187611,SWC342-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11235,4187612,SWC342+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11236,4187613,SWC343-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11237,4187614,SWC343+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11238,4187615,SWC344-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11239,4187616,SWC344+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11240,4187617,SWC345-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11241,4187618,SWC345+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11242,4187619,SWC346-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11243,4187620,SWC346+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11244,4187621,SWC347-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11245,4187622,SWC347+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11246,4187623,SWC348-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11247,4187624,SWC348+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11248,4187625,SWC349-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11249,4187626,SWC349+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11250,4187627,SWC350-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11251,4187628,SWC350+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11252,4187629,SWC351-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11253,4187630,SWC351+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11254,4187631,SWC352-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11255,4187632,SWC352+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11256,4187633,SWC353-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11257,4187634,SWC353+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11258,4187635,SWC354-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11259,4187636,SWC354+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11260,4187637,SWC355-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11261,4187638,SWC355+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11262,4187639,SWC356-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11263,4187640,SWC356+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11264,4187641,SWC357-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11265,4187642,SWC357+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11266,4187643,SWC358-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11267,4187644,SWC358+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11268,4187645,SWC359-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11269,4187646,SWC359+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11270,4187647,SWC360-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11271,4187648,SWC360+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11272,4187649,SWC361-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11273,4187650,SWC361+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11274,4187651,SWC362-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11275,4187652,SWC362+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11276,4187653,SWC363-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11277,4187654,SWC363+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11278,4187655,SWC364-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11279,4187656,SWC364+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11280,4187657,SWC365-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11281,4187658,SWC365+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11282,4187659,SWC366-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11283,4187660,SWC366+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11284,4187661,SWC367-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11285,4187662,SWC367+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11286,4187663,SWC368-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11287,4187664,SWC368+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11288,4187665,SWC369-1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
11289,4187666,SWC369+1.p,85438,jannis_gehring/TPTP v9.0.0/Problems/SWC
